,headline,word_count,pub_date,print_section,print_page,section,news_desk,year,is_trump,is_biden,is_coronavirus,is_covid,is_obama,is_clinton,is_iraq,is_afghanistan,is_china,is_iran,is_test
57464,"Waging Desperate Campaign, Iraqi Town Held Off Militants.",1150,2014-09-02T23:05:29+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,True,False,False,False,False
57500,U.S. and Europe Are Struggling With Response to a Bold Russia.,1035,2014-09-03T01:24:37+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
57505,Brazil’s Politicians Often Play the Clown in Ads.,647,2014-09-03T01:46:21+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
57529,Putin Lays Out Proposal to End Ukraine Conflict.,1502,2014-09-03T08:44:43+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
57631,Hamas Emerges Buoyant Despite Bloodshed and Devastation in Gaza.,1367,2014-09-03T18:22:49+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
57668,"Seeing Women as Key to Economy, Japan’s Leader Names 5 to Cabinet.",720,2014-09-03T20:15:40+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
57763,Australian Leader Seeks Deal to Sell Uranium to India.,519,2014-09-04T00:09:28+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
57768,Former First Lady of France Colors In Details of an Affair.,612,2014-09-04T00:13:35+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
57783,"To Lure Tourists, a Remote Village in Spain Turns Its Eye to the Arts.",1110,2014-09-04T00:57:54+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
57792,Cuts at W.H.O. Hurt Response to Ebola Crisis.,2746,2014-09-04T01:40:17+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
57818,Escaping Death in Northern Iraq.,1930,2014-09-04T03:00:17+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,True,False,False,False,False
57916,Shellshocked Ukrainians Flee to New Lives in Russia.,1352,2014-09-04T15:47:11+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
58092,New Book Says C.I.A. Official in Benghazi Held Up Rescue.,798,2014-09-04T23:52:25+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58099,"As Islamist Militants Advance, Residents Flee a Nigerian City.",643,2014-09-05T00:23:21+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58136,"On Ukraine, the West Sidesteps a Fraught Term.",1401,2014-09-05T02:04:20+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58198,Dalai Lama Said to Be Denied South African Visa.,180,2014-09-05T11:30:54+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
58217,British Response to Election Limits Upsets Activists in Hong Kong.,470,2014-09-05T13:51:37+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58218,Ukraine Deal Imposes Truce Putin Devised.,1308,2014-09-05T13:57:46+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58219,"Ebola Is Taking a Second Toll, on Economies.",1182,2014-09-05T14:07:42+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58261,"Strikes Killed Militant Chief in Somalia, U.S. Reports.",955,2014-09-05T15:48:52+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58262,Obama Enlists 9 Allies to Help in the Battle Against ISIS.,1188,2014-09-05T15:50:43+0000,A,1,World,Foreign,2014,False,False,False,False,True,False,False,False,False,False,False
58372,Russia and Estonia Differ Over Detention .,901,2014-09-05T21:08:54+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58428,"Since Nazi Occupation, a Fist Raised in Resistance.",1130,2014-09-06T00:16:13+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58443,Indian Leader’s Talk to Schoolchildren Draws Fire.,579,2014-09-06T00:56:25+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58451,"Iran Fails to Address All Nuclear Concerns, U.N. Says.",430,2014-09-06T01:20:07+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,True
58469,Rare Outbreak of Dengue Fever in Japan.,155,2014-09-06T02:14:11+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58471,Toronto Mayor Called to Testify in Canada.,101,2014-09-06T02:16:23+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58474,Hague Prosecutors Ask to Delay Opening of Kenyan President’s Trial.,133,2014-09-06T02:18:21+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58491,North Korea Reported to Test Short-Range Missiles.,265,2014-09-06T04:09:10+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58603,"Refugees Reshape Their Camp, at the Risk of Feeling at Home.",1290,2014-09-06T23:47:43+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
58699,Britain Pledges More Self-Rule for Scots if They Reject Scottish Independence.,1296,2014-09-07T19:47:39+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58700,Oil Scandal Erupts Again as Brazilians Near Election.,511,2014-09-07T19:48:05+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58712,"With Schools Doubling as Shelters in Northern Iraq, Classes Wait.",894,2014-09-07T20:58:00+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,True,False,False,False,False
58779,"Destroying ISIS May Take Years, U.S. Officials Say.",1252,2014-09-08T01:26:35+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58793,Qatar’s Support of Islamists Alienates Allies Near and Far.,1591,2014-09-08T02:06:53+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
58870,India and Pakistan Strain as Flooding Kills Hundreds.,990,2014-09-08T14:14:39+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
58905,Iran’s Top Leader Undergoes Prostate Surgery.,635,2014-09-08T16:50:55+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
58994,Ukraine Palace Is Still Emblem of Dysfunction.,1538,2014-09-08T21:56:50+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
59046,Coalition Urges Nations to Decriminalize Drugs and Drug Use.,446,2014-09-09T00:20:56+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59081,"As Sweden Nears Vote, Center-Right Is Trailing.",1041,2014-09-09T01:53:07+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59135,"Before Pearl Harbor, Emperor Warned Against War .",673,2014-09-09T11:47:15+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59172,China Asks U.S. to End Close-Up Military Surveillance.,779,2014-09-09T15:50:06+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,True,False,False
59181,Obama Ready to Authorize Airstrikes on ISIS in Syria.,1342,2014-09-09T16:29:27+0000,A,1,World,Foreign,2014,False,False,False,False,True,False,False,False,False,False,False
59251,New Emblem of an Elemental Conflict: Seized West Bank Land.,1243,2014-09-09T20:56:08+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59262,The Push to Keep Scotland in the Fold.,997,2014-09-09T21:25:19+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59298,Iran’s Talks With Russia May Strike at Sanctions.,592,2014-09-09T23:32:37+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,True,False
59319,Violence Erupts in Yemen Capital After Weeks of Rallies.,596,2014-09-10T00:48:17+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59321,Pakistan: Troops Fend Off Militant Attack in Karachi.,110,2014-09-10T00:54:04+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59336,Pakistan: 24 Killed When Mosque Roof Collapses.,59,2014-09-10T01:34:20+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
59337,Gaza: Arrests Suggest Disagreement on Truce Details.,132,2014-09-10T01:36:38+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59379,Philippine Bill Would Give Muslims Autonomy .,833,2014-09-10T08:58:17+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59409,"In Srinagar, Floodwaters Recede, but Anger Remains.",544,2014-09-10T12:48:19+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59456,"Obama, in Speech on ISIS, Promises Sustained Effort to Rout Militants.",1110,2014-09-10T16:27:16+0000,A,1,World,Foreign,2014,False,False,False,False,True,False,False,False,False,False,True
59487,"From Kurdistan to Texas, Scots Spur Separatists.",1320,2014-09-10T17:56:49+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59610,Human Rights Abuses Reported in Junta-Ruled Thailand.,456,2014-09-11T00:13:32+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59637,New Military Campaign Extends a Legacy of War.,1382,2014-09-11T01:17:03+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59649,"Struggling to Gauge ISIS Threat, Even as U.S. Prepares to Act.",1268,2014-09-11T01:47:20+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59657,"Rob Ford, Toronto Mayor, in Hospital With an Abdominal Tumor.",469,2014-09-11T02:29:47+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59896,Spate of Suicides by Chinese Officials Tied to Drive Against Graft.,1422,2014-09-11T23:35:55+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59935,"With Eye on Scotland, Catalonia Hails Its Secession Bid.",873,2014-09-12T01:26:13+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59940,U.S. Pins Hope on Syrian Rebels With Loyalties All Over the Map.,1375,2014-09-12T01:52:19+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
59941,"Try as He May, John McCain Can’t Shake Falsehoods About Ties to ISIS.",628,2014-09-12T01:54:28+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
59948,Arabs Give Tepid Support to U.S. Fight Against ISIS.,1445,2014-09-12T02:05:52+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59975,"A Trial Concludes, but for South Africans, the Debate May Be Just Starting.",1112,2014-09-12T06:36:19+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
59987,NATO’s Hopes for Russia Have Turned to Dismay.,663,2014-09-12T09:27:03+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
59993,U.S. and European Sanctions Take Aim at Putin’s Economic Efforts.,1464,2014-09-12T10:04:32+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60109,Nations Trying to Stop Their Citizens From Going to Middle East to Fight for ISIS.,1417,2014-09-12T17:55:23+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60124,"Rob Ford, Toronto Mayor, Withdraws Re-election Bid.",535,2014-09-12T18:46:55+0000,A,3,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60220,"Where a Sip of Whisky Usually Cures All, a Secession Vote Proves Bitter.",746,2014-09-12T23:59:31+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
60224,Embrace of Social Media Aids Flood Victims in Kashmir.,999,2014-09-13T00:16:05+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60236,Ex-President of Haiti Put Under House Arrest.,487,2014-09-13T00:46:32+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60249,U.S. Scientists See Long Fight Against Ebola.,1034,2014-09-13T01:10:21+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60324,"Putin Intent on Taking ‘All of Ukraine,’ Premier Says.",488,2014-09-13T17:18:14+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60365,"Paths to War, Then and Now, Haunt Obama.",1844,2014-09-13T19:56:24+0000,A,1,World,Foreign,2014,False,False,False,False,True,False,False,False,False,False,True
60379,"Back to the Slums of His Youth, to Defuse the Ebola Time Bomb.",1764,2014-09-13T22:15:39+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60380,"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker.",1169,2014-09-13T22:20:37+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60456,Matthew Todd Miller Sentenced to 6 Years of Hard Labor in North Korea.,749,2014-09-14T11:36:31+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60461,Arab Nations Offer to Fight ISIS From Air.,1279,2014-09-14T13:43:48+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60542,"In Weddings, Pope Francis Looks Past Tradition.",551,2014-09-15T00:42:45+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60564,Lost Homes and Dreams at Tower Israel Leveled.,1611,2014-09-15T02:00:50+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60635,Kiev Offers ‘Special Status’ for Breakaway Regions.,682,2014-09-15T12:47:42+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60735,Scots Are Told ‘Painful’ Split Would Follow a Yes Vote.,508,2014-09-15T20:45:41+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60771,ISIS Draws a Steady Stream of Recruits From Turkey.,1342,2014-09-15T22:35:10+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
60791,"U.S. to Commit Up to 3,000 Troops to Fight Ebola in Africa.",1001,2014-09-15T23:43:39+0000,A,1,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
60804,French Premier’s Push Toward Center Opens Rift on the Left.,1250,2014-09-16T00:35:11+0000,A,5,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
60833,Challenger Upends Brazilian Race for Presidency.,1406,2014-09-16T02:08:34+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,True
60834,"Smugglers Rammed Migrants’ Boat, Sinking It, Group Says.",933,2014-09-16T02:11:38+0000,A,4,World,Foreign,2014,False,False,False,False,False,False,False,False,False,False,False
