entity_type,name,surname,full_count,surname_count,index_used,error
historical_figure,Athanasios II de Jérusalem,Jérusalem,0,41642,v4_olmo-mix-1124_llama,
historical_figure,Afonso Mendes de Melo,Melo,3,1353792,v4_olmo-mix-1124_llama,
historical_figure,William II de Londres,Londres,0,244374,v4_olmo-mix-1124_llama,
historical_figure,Beatrice del Monferrato,Monferrato,4,72468,v4_olmo-mix-1124_llama,
historical_figure,Juan III,III,1622,67878297,v4_olmo-mix-1124_llama,
historical_figure,Þórður Böðvarsson,Böðvarsson,0,1299,v4_olmo-mix-1124_llama,
historical_figure,Hugh Crawford,Crawford,7128,9163900,v4_olmo-mix-1124_llama,
historical_figure,"John I Comyn, Lord of Badenoch",Badenoch,63,60418,v4_olmo-mix-1124_llama,
historical_figure,Zhao Yanyu,Yanyu,264,57822,v4_olmo-mix-1124_llama,
historical_figure,Robert de Tiptoft,Tiptoft,41,8349,v4_olmo-mix-1124_llama,
historical_figure,Gilbert de Tournai,Tournai,69,103760,v4_olmo-mix-1124_llama,
historical_figure,Dobrogost herbu Nałęcz,Nałęcz,0,2858,v4_olmo-mix-1124_llama,
historical_figure,William Ferrers,Ferrers,1177,147598,v4_olmo-mix-1124_llama,
historical_figure,Arnaud Ier de Castelbon,Castelbon,0,416,v4_olmo-mix-1124_llama,
historical_figure,Saint Cecilia,Cecilia,27993,2534378,v4_olmo-mix-1124_llama,
historical_figure,Pedro Álvarez de las Asturias,Asturias,1,619198,v4_olmo-mix-1124_llama,
historical_figure,John de Caux,Caux,0,57206,v4_olmo-mix-1124_llama,
historical_figure,Richard Siward,Siward,198,103267,v4_olmo-mix-1124_llama,
historical_figure,Robert of Ufford,Ufford,100,34006,v4_olmo-mix-1124_llama,
historical_figure,John de Deyville,Deyville,36,1672,v4_olmo-mix-1124_llama,
historical_figure,Richard de Umfraville,Umfraville,56,10140,v4_olmo-mix-1124_llama,
historical_figure,Richard of Wendover,Wendover,9,190664,v4_olmo-mix-1124_llama,
historical_figure,Adeliza Basset,Basset,3,690935,v4_olmo-mix-1124_llama,
historical_figure,Geoffrey de Neville,Neville,424,5885711,v4_olmo-mix-1124_llama,
historical_figure,Gilbert de Turberville,Turberville,66,18329,v4_olmo-mix-1124_llama,
historical_figure,Gilbert de Turberville,Turberville,66,18329,v4_olmo-mix-1124_llama,
historical_figure,Roger de Vautort,Vautort,89,783,v4_olmo-mix-1124_llama,
historical_figure,William de Stuteville,Stuteville,318,8874,v4_olmo-mix-1124_llama,
historical_figure,Brian de Lisle,Lisle,451,594286,v4_olmo-mix-1124_llama,
historical_figure,Hugo von Floreffe,Floreffe,0,2709,v4_olmo-mix-1124_llama,
historical_figure,John Musard,Musard,71,9230,v4_olmo-mix-1124_llama,
historical_figure,Conrad of Querfurt,Querfurt,123,4764,v4_olmo-mix-1124_llama,
historical_figure,Fernán Gutiérrez de Castro,Castro,3,14770663,v4_olmo-mix-1124_llama,
historical_figure,Maud de Clare,Clare,442,5804800,v4_olmo-mix-1124_llama,
historical_figure,Sofie von Saarbrücken,Saarbrücken,0,161031,v4_olmo-mix-1124_llama,
historical_figure,Morgan Fychan,Fychan,43,17536,v4_olmo-mix-1124_llama,
historical_figure,Ananda Pyissi,Pyissi,104,186,v4_olmo-mix-1124_llama,
historical_figure,Frederick of Pettorano,Pettorano,7,1498,v4_olmo-mix-1124_llama,
historical_figure,John Doukas,Doukas,6564,99301,v4_olmo-mix-1124_llama,
historical_figure,Albert IV. von Bogen,Bogen,0,156096,v4_olmo-mix-1124_llama,
historical_figure,Margaret of Savoy,Savoy,3200,1816186,v4_olmo-mix-1124_llama,
historical_figure,Peter von Thure,Thure,0,66512,v4_olmo-mix-1124_llama,
historical_figure,Nicholas Devereux of Chanston,Chanston,2,502,v4_olmo-mix-1124_llama,
historical_figure,Anna von Zähringen,Zähringen,15,16167,v4_olmo-mix-1124_llama,
historical_figure,Джон V Маршал,Маршал,0,933,v4_olmo-mix-1124_llama,
historical_figure,Stephen Longespée,Longespée,281,6410,v4_olmo-mix-1124_llama,
historical_figure,Nicola Paglia,Paglia,7,631643,v4_olmo-mix-1124_llama,
historical_figure,Ludwig I von Lichtenberg,Lichtenberg,0,312835,v4_olmo-mix-1124_llama,
historical_figure,Heinrich II von Sayn,Sayn,10,40734,v4_olmo-mix-1124_llama,
historical_figure,Marjorie of Scotland,Scotland,8,48926013,v4_olmo-mix-1124_llama,
historical_figure,Eberhard II von Sayn,Sayn,42,40734,v4_olmo-mix-1124_llama,
historical_figure,Heinrich II. von Barmstede,Barmstede,0,8,v4_olmo-mix-1124_llama,
historical_figure,Filippo della Torre,Torre,8,2578537,v4_olmo-mix-1124_llama,
historical_figure,Sidi Ali El Gorjani,Gorjani,2,1837,v4_olmo-mix-1124_llama,
historical_figure,John de Bonvillars,Bonvillars,105,498,v4_olmo-mix-1124_llama,
historical_figure,William Latimer,Latimer,2172,807939,v4_olmo-mix-1124_llama,
historical_figure,Агнес III фон Еберщайн,Еберщайн,0,0,v4_olmo-mix-1124_llama,
historical_figure,Pierre Duacensis,Duacensis,0,38,v4_olmo-mix-1124_llama,
historical_figure,Lourenço Soares de Ribadouro,Ribadouro,0,340,v4_olmo-mix-1124_llama,
historical_figure,Hugh de Vivonne,Vivonne,77,8329,v4_olmo-mix-1124_llama,
historical_figure,Abd al-Rahman Ben Saadallah Azji,Azji,0,2161,v4_olmo-mix-1124_llama,
historical_figure,Pedro Gallego,Gallego,524,316726,v4_olmo-mix-1124_llama,
historical_figure,Jacopo Buoncambio,Buoncambio,0,3,v4_olmo-mix-1124_llama,
historical_figure,Louis Pasteur,Pasteur,547070,2480366,v4_olmo-mix-1124_llama,
historical_figure,Paul Verlaine,Verlaine,53905,325924,v4_olmo-mix-1124_llama,
historical_figure,Pedro I of Brazil,Brazil,5161,72550224,v4_olmo-mix-1124_llama,
historical_figure,Domingo Santa María,María,711,1985622,v4_olmo-mix-1124_llama,
historical_figure,Manuel Montt,Montt,3396,377804,v4_olmo-mix-1124_llama,
historical_figure,Manuel Bulnes,Bulnes,2568,29597,v4_olmo-mix-1124_llama,
historical_figure,Manuel Blanco Encalada,Encalada,967,12929,v4_olmo-mix-1124_llama,
historical_figure,Ramón Freire,Freire,1419,707134,v4_olmo-mix-1124_llama,
historical_figure,José Rizal,Rizal,41791,1272245,v4_olmo-mix-1124_llama,
historical_figure,George Sand,Sand,251107,103740724,v4_olmo-mix-1124_llama,
historical_figure,Jenő Ábel,Ábel,0,2976,v4_olmo-mix-1124_llama,
historical_figure,Francis Marrash,Marrash,1178,3552,v4_olmo-mix-1124_llama,
historical_figure,Otto Richard Kierulf,Kierulf,2,6027,v4_olmo-mix-1124_llama,
historical_figure,François-Édouard Picot,Picot,1087,140916,v4_olmo-mix-1124_llama,
historical_figure,Charles Lyell,Lyell,172870,608479,v4_olmo-mix-1124_llama,
historical_figure,Katsushika Hokusai,Hokusai,39394,290259,v4_olmo-mix-1124_llama,
historical_figure,Hans Christian Andersen,Andersen,392156,3710952,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Grimm,Grimm,70515,4986903,v4_olmo-mix-1124_llama,
historical_figure,Ada Lovelace,Lovelace,308826,1306298,v4_olmo-mix-1124_llama,
historical_figure,Joseph Bonaparte,Bonaparte,61845,2617677,v4_olmo-mix-1124_llama,
historical_figure,Charles X of France,France,9093,164450361,v4_olmo-mix-1124_llama,
historical_figure,Louis Philippe I,I,11315,25834773818,v4_olmo-mix-1124_llama,
historical_figure,Simón Bolívar,Bolívar,161259,562671,v4_olmo-mix-1124_llama,
historical_figure,Michael Faraday,Faraday,375021,3241880,v4_olmo-mix-1124_llama,
historical_figure,John Adams,Adams,2531210,30331347,v4_olmo-mix-1124_llama,
historical_figure,Thomas Jefferson,Jefferson,6042173,25374304,v4_olmo-mix-1124_llama,
historical_figure,James Madison,Madison,2289854,22697783,v4_olmo-mix-1124_llama,
historical_figure,John Quincy Adams,Adams,706365,30331347,v4_olmo-mix-1124_llama,
historical_figure,Andrew Jackson,Jackson,1994849,68681422,v4_olmo-mix-1124_llama,
historical_figure,James K. Polk,Polk,168095,3065818,v4_olmo-mix-1124_llama,
historical_figure,James Buchanan,Buchanan,457220,6479361,v4_olmo-mix-1124_llama,
historical_figure,Auguste Comte,Comte,162258,1295913,v4_olmo-mix-1124_llama,
historical_figure,Leopold I of Belgium,Belgium,5380,20542415,v4_olmo-mix-1124_llama,
historical_figure,Frédéric Bastiat,Bastiat,71132,779471,v4_olmo-mix-1124_llama,
historical_figure,Thomas Robert Malthus,Malthus,45797,2353831,v4_olmo-mix-1124_llama,
historical_figure,Aleksander Griboyedov,Griboyedov,367,19124,v4_olmo-mix-1124_llama,
historical_figure,Paul I of Russia,Russia,8284,177278304,v4_olmo-mix-1124_llama,
historical_figure,John Gillies,Gillies,5120,504102,v4_olmo-mix-1124_llama,
historical_figure,Elias Magnus Fries,Fries,5206,3307638,v4_olmo-mix-1124_llama,
historical_figure,William Hamilton,Hamilton,118036,26696496,v4_olmo-mix-1124_llama,
historical_figure,William Jack,Jack,8291,140843908,v4_olmo-mix-1124_llama,
historical_figure,Simon Jenko,Jenko,276,125776,v4_olmo-mix-1124_llama,
historical_figure,Josef Stefan,Stefan,5219,9967461,v4_olmo-mix-1124_llama,
historical_figure,Anne Elizabeth Ball,Ball,23,42046643,v4_olmo-mix-1124_llama,
historical_figure,John Middleton Clayton,Clayton,443,6344237,v4_olmo-mix-1124_llama,
historical_figure,Auguste Boissonneau,Boissonneau,20,1429,v4_olmo-mix-1124_llama,
historical_figure,William Bartram,Bartram,27891,296294,v4_olmo-mix-1124_llama,
historical_figure,György Klapka,Klapka,849,7476,v4_olmo-mix-1124_llama,
historical_figure,Ernst Keil,Keil,99,657554,v4_olmo-mix-1124_llama,
historical_figure,Luigi Cherubini,Cherubini,10504,89680,v4_olmo-mix-1124_llama,
historical_figure,Leopold Einstein,Einstein,244,26609332,v4_olmo-mix-1124_llama,
historical_figure,Theodor Verhas,Verhas,55,3888,v4_olmo-mix-1124_llama,
historical_figure,Edward Douglass White,White,4251,212569820,v4_olmo-mix-1124_llama,
historical_figure,Pál Vásárhelyi,Vásárhelyi,147,5196,v4_olmo-mix-1124_llama,
historical_figure,George Richmond,Richmond,7270,10954134,v4_olmo-mix-1124_llama,
historical_figure,"John Russell, 6th Duke of Bedford",Bedford,516,4269941,v4_olmo-mix-1124_llama,
historical_figure,Sergey Botkin,Botkin,109,160161,v4_olmo-mix-1124_llama,
historical_figure,Jeongjo of Joseon,Joseon,535,772268,v4_olmo-mix-1124_llama,
historical_figure,Francisco de Paula Martínez de la Rosa y Berdejo,Berdejo,26,6438,v4_olmo-mix-1124_llama,
historical_figure,Joseph Levin Saalschütz,Saalschütz,17,2412,v4_olmo-mix-1124_llama,
historical_figure,Heinrich von Kleist,Kleist,30171,263434,v4_olmo-mix-1124_llama,
historical_figure,Alfred Victor du Pont,Pont,278,12137743,v4_olmo-mix-1124_llama,
historical_figure,Bernardo O'Higgins,O'Higgins,23600,115283,v4_olmo-mix-1124_llama,
historical_figure,Alexander Cartwright,Cartwright,20421,1788920,v4_olmo-mix-1124_llama,
historical_figure,"Francis Russell, 9th Duke of Bedford",Bedford,61,4269941,v4_olmo-mix-1124_llama,
historical_figure,Maurice Alhoy,Alhoy,105,216,v4_olmo-mix-1124_llama,
historical_figure,Johann Jakob Kaup,Kaup,929,172056,v4_olmo-mix-1124_llama,
historical_figure,Christoph Wilhelm Hufeland,Hufeland,1825,17249,v4_olmo-mix-1124_llama,
historical_figure,Amadeo I of Spain,Spain,1152,74199271,v4_olmo-mix-1124_llama,
historical_figure,Živana Antonijević,Antonijević,2,2048,v4_olmo-mix-1124_llama,
historical_figure,Eugène Delacroix,Delacroix,61988,536708,v4_olmo-mix-1124_llama,
historical_figure,Frederick Catherwood,Catherwood,10589,71875,v4_olmo-mix-1124_llama,
historical_figure,Rutherford B. Hayes,Hayes,259085,9143721,v4_olmo-mix-1124_llama,
historical_figure,John Carroll,Carroll,178724,11131801,v4_olmo-mix-1124_llama,
historical_figure,Nicolas Appert,Appert,17877,76587,v4_olmo-mix-1124_llama,
historical_figure,Franz Liszt,Liszt,214142,1110562,v4_olmo-mix-1124_llama,
historical_figure,Sarah Guppy,Guppy,966,454806,v4_olmo-mix-1124_llama,
historical_figure,Yuri Bogdanovich,Bogdanovich,15,303582,v4_olmo-mix-1124_llama,
historical_figure,Amedeo Avogadro,Avogadro,21181,561056,v4_olmo-mix-1124_llama,
historical_figure,José Benito Villafañe,Villafañe,4,15482,v4_olmo-mix-1124_llama,
historical_figure,Pius IX,IX,330005,8326717,v4_olmo-mix-1124_llama,
historical_figure,Maximilian I Joseph of Bavaria,Bavaria,1327,3086364,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Heine,Heine,141717,2070606,v4_olmo-mix-1124_llama,
historical_figure,Hans Christian Ørsted,Ørsted,16288,96778,v4_olmo-mix-1124_llama,
historical_figure,Anne Brontë,Brontë,24986,758868,v4_olmo-mix-1124_llama,
historical_figure,"Edward Thurlow, 1st Baron Thurlow",Thurlow,117,191730,v4_olmo-mix-1124_llama,
historical_figure,Judith Sargent Murray,Murray,6495,22515102,v4_olmo-mix-1124_llama,
historical_figure,Joachim Heinrich Campe,Campe,1519,498662,v4_olmo-mix-1124_llama,
historical_figure,Joachim Chreptowicz,Chreptowicz,113,395,v4_olmo-mix-1124_llama,
historical_figure,Bertel Thorvaldsen,Thorvaldsen,11399,39125,v4_olmo-mix-1124_llama,
historical_figure,Bedřich Smetana,Smetana,15535,177511,v4_olmo-mix-1124_llama,
historical_figure,George Foster Shepley,Shepley,148,53830,v4_olmo-mix-1124_llama,
historical_figure,Octavia Victoria Rogers Albert,Albert,15,28363222,v4_olmo-mix-1124_llama,
historical_figure,William Penn Adair,Adair,1747,1024920,v4_olmo-mix-1124_llama,
historical_figure,François-René de Chateaubriand,Chateaubriand,8923,213032,v4_olmo-mix-1124_llama,
historical_figure,Louis Leroy,Leroy,10099,2381928,v4_olmo-mix-1124_llama,
historical_figure,Moritz Karl Ernst von Prittwitz,Prittwitz,143,11702,v4_olmo-mix-1124_llama,
historical_figure,Arina Rodionovna Yakovleva,Yakovleva,91,18536,v4_olmo-mix-1124_llama,
historical_figure,Princess Wilhelmina of Hesse-Kassel,Hesse-Kassel,114,51248,v4_olmo-mix-1124_llama,
historical_figure,Antonio Salieri,Salieri,48614,383878,v4_olmo-mix-1124_llama,
historical_figure,Giambattista Canal,Canal,22,9869806,v4_olmo-mix-1124_llama,
historical_figure,Alexei Baikov,Baikov,21,8068,v4_olmo-mix-1124_llama,
historical_figure,Henri François Gabriel Viollier,Viollier,0,4546,v4_olmo-mix-1124_llama,
historical_figure,Andrey Voronikhin,Voronikhin,237,1286,v4_olmo-mix-1124_llama,
historical_figure,Charles XV of Sweden,Sweden,1094,35969966,v4_olmo-mix-1124_llama,
historical_figure,Charles XIV John of Sweden,Sweden,1689,35969966,v4_olmo-mix-1124_llama,
historical_figure,Charles XIII of Sweden,Sweden,3109,35969966,v4_olmo-mix-1124_llama,
historical_figure,Gopal Ganesh aagarkar,aagarkar,0,0,v4_olmo-mix-1124_llama,
historical_figure,Otto Lilienthal,Lilienthal,40974,230923,v4_olmo-mix-1124_llama,
historical_figure,Julius von Mayer,Mayer,1357,5979124,v4_olmo-mix-1124_llama,
historical_figure,Mikhail Skobelev,Skobelev,1872,19344,v4_olmo-mix-1124_llama,
historical_figure,Christian Friedrich Hebbel,Hebbel,824,32089,v4_olmo-mix-1124_llama,
historical_figure,Bettina von Arnim,Arnim,4455,183103,v4_olmo-mix-1124_llama,
historical_figure,Ernst Moritz Arndt,Arndt,6276,589322,v4_olmo-mix-1124_llama,
historical_figure,Albert Marth,Marth,784,799484,v4_olmo-mix-1124_llama,
historical_figure,John Jacob Astor I,I,411,25834773818,v4_olmo-mix-1124_llama,
historical_figure,Princess Ludovika of Bavaria,Bavaria,598,3086364,v4_olmo-mix-1124_llama,
historical_figure,"Charlotte, Princess Royal",Royal,558,57257972,v4_olmo-mix-1124_llama,
historical_figure,Maria Feodorovna,Feodorovna,17830,54060,v4_olmo-mix-1124_llama,
historical_figure,Marie of Hesse-Kassel,Hesse-Kassel,261,51248,v4_olmo-mix-1124_llama,
historical_figure,Adelaide of Saxe-Meiningen,Saxe-Meiningen,3791,22050,v4_olmo-mix-1124_llama,
historical_figure,Paul Langerhans,Langerhans,7344,539702,v4_olmo-mix-1124_llama,
historical_figure,Ludwig Leichhardt,Leichhardt,10080,130610,v4_olmo-mix-1124_llama,
historical_figure,"Leopold, Grand Duke of Baden",Baden,299,2097058,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Müller,Müller,12773,2806359,v4_olmo-mix-1124_llama,
historical_figure,Johann Nikolaus Forkel,Forkel,2887,88305,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Hauff,Hauff,3725,53582,v4_olmo-mix-1124_llama,
historical_figure,"Frederick Francis III, Grand Duke of Mecklenburg-Schwerin",Mecklenburg-Schwerin,59,33890,v4_olmo-mix-1124_llama,
historical_figure,"Wilhelmina of Prussia, Princess of Orange",Orange,122,23533749,v4_olmo-mix-1124_llama,
historical_figure,"Charles Anthony, Prince of Hohenzollern",Hohenzollern,59,339874,v4_olmo-mix-1124_llama,
historical_figure,Johann Karl Ehrenfried Kegel,Kegel,23,810717,v4_olmo-mix-1124_llama,
historical_figure,Abraham Gottlob Werner,Werner,7828,5016188,v4_olmo-mix-1124_llama,
historical_figure,Johann Karl Wilhelm Illiger,Illiger,831,17698,v4_olmo-mix-1124_llama,
historical_figure,sonic the hedgehog,hedgehog,34779,2792912,v4_olmo-mix-1124_llama,
historical_figure,Johann Gustav Droysen,Droysen,4710,21839,v4_olmo-mix-1124_llama,
historical_figure,Duchess Helene in Bavaria,Bavaria,80,3086364,v4_olmo-mix-1124_llama,
historical_figure,Amalia of Oldenburg,Oldenburg,414,561551,v4_olmo-mix-1124_llama,
historical_figure,Moritz von Jacobi,Jacobi,1584,1298728,v4_olmo-mix-1124_llama,
historical_figure,Princess Juliane of Saxe-Coburg-Saalfeld,Saxe-Coburg-Saalfeld,293,15354,v4_olmo-mix-1124_llama,
historical_figure,Adolph Kolping,Kolping,761,7673,v4_olmo-mix-1124_llama,
historical_figure,Prince William of Hesse-Kassel,Hesse-Kassel,357,51248,v4_olmo-mix-1124_llama,
historical_figure,Duchess Helene of Mecklenburg-Schwerin,Mecklenburg-Schwerin,157,33890,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich Blasius,Blasius,41,61534,v4_olmo-mix-1124_llama,
historical_figure,Jeremy Bentham,Bentham,423291,1467672,v4_olmo-mix-1124_llama,
historical_figure,Duchess Sophie Charlotte in Bavaria,Bavaria,176,3086364,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Daniel Ruhmkorff,Ruhmkorff,341,12693,v4_olmo-mix-1124_llama,
historical_figure,Hermann Hankel,Hankel,1745,199385,v4_olmo-mix-1124_llama,
historical_figure,Johann Christian Poggendorff,Poggendorff,951,17774,v4_olmo-mix-1124_llama,
historical_figure,Amalie Auguste of Bavaria,Bavaria,225,3086364,v4_olmo-mix-1124_llama,
historical_figure,Johann Heinrich von Mädler,Mädler,1001,13561,v4_olmo-mix-1124_llama,
historical_figure,Friedrich Adolf Trendelenburg,Trendelenburg,766,98802,v4_olmo-mix-1124_llama,
historical_figure,Martin Rathke,Rathke,122,145062,v4_olmo-mix-1124_llama,
historical_figure,Ferdinand Gregorovius,Gregorovius,3758,19689,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Kuhl,Kuhl,773,579108,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Gesenius,Gesenius,5294,143061,v4_olmo-mix-1124_llama,
historical_figure,Ami Boué,Boué,1140,17610,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Jordan,Jordan,1353,48896896,v4_olmo-mix-1124_llama,
historical_figure,Duchess Louise Charlotte of Mecklenburg-Schwerin,Mecklenburg-Schwerin,95,33890,v4_olmo-mix-1124_llama,
historical_figure,Abraham Gotthelf Kästner,Kästner,852,47088,v4_olmo-mix-1124_llama,
historical_figure,Carl Ludwig,Ludwig,22360,5994659,v4_olmo-mix-1124_llama,
historical_figure,Stéphanie de Beauharnais,Beauharnais,1306,85397,v4_olmo-mix-1124_llama,
historical_figure,"Elisabeth Christine of Brunswick-Wolfenbüttel, Crown Princess of Prussia",Prussia,13,4473075,v4_olmo-mix-1124_llama,
historical_figure,Johann Andreas Wagner,Wagner,426,10819549,v4_olmo-mix-1124_llama,
historical_figure,Amalie of Zweibrücken-Birkenfeld,Zweibrücken-Birkenfeld,37,768,v4_olmo-mix-1124_llama,
historical_figure,"Friedrich Karl Ludwig, Duke of Schleswig-Holstein-Sonderburg-Beck",Schleswig-Holstein-Sonderburg-Beck,64,743,v4_olmo-mix-1124_llama,
historical_figure,Ignaz von Döllinger,Döllinger,1729,20978,v4_olmo-mix-1124_llama,
historical_figure,Robert Hermann Schomburgk,Schomburgk,885,21839,v4_olmo-mix-1124_llama,
historical_figure,Johann Jakob Schweppe,Schweppe,57,27302,v4_olmo-mix-1124_llama,
historical_figure,Wilhelm Hemprich,Hemprich,333,4115,v4_olmo-mix-1124_llama,
historical_figure,"Augustus, Duke of Saxe-Gotha-Altenburg",Saxe-Gotha-Altenburg,80,7572,v4_olmo-mix-1124_llama,
historical_figure,Siegfried Wilhelm Dehn,Dehn,172,309139,v4_olmo-mix-1124_llama,
historical_figure,Sophie von La Roche,Roche,974,3848939,v4_olmo-mix-1124_llama,
historical_figure,Eilhard Mitscherlich,Mitscherlich,2413,25523,v4_olmo-mix-1124_llama,
historical_figure,Heinrich Schrader,Schrader,206,940242,v4_olmo-mix-1124_llama,
historical_figure,Grigory Langsdorff,Langsdorff,42,38392,v4_olmo-mix-1124_llama,
